State,AreaName,All_Poverty,M_Poverty,F_Poverty,FIPS,Med_Income,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,RecentTrend,Mortality_Rate,Avg_Ann_Deaths,POPESTIMATE2015,Rising,Falling
VA,"Orange County, Virginia",4105,1637,2468,51137,65166,14125,2432,15708,1808,29833,4240,77.8,37,stable,54.2,26,35385,0,0
VA,"Page County, Virginia",3880,1813,2067,51139,43895,9798,1753,10341,1756,20139,3509,66.1,22,stable,59.8,20,23726,0,0
VA,"Patrick County, Virginia",3818,1918,1900,51141,33982,7405,1494,7873,1265,15278,2759,51.2,15,stable,48.3,15,18045,0,0
VA,"Pittsylvania County, Virginia",9944,3897,6047,51143,41824,26329,3758,28133,3766,54462,7524,59.3,54,falling,55.1,50,62194,0,1
VA,"Powhatan County, Virginia",1252,476,776,51145,77896,11450,1149,12004,1018,23454,2167,65.8,21,stable,51.8,16,28031,0,0
VA,"Prince Edward County, Virginia",3883,1503,2380,51147,41697,9331,1508,10247,1213,19578,2721,53.3,13,stable,45.7,11,22952,0,0
VA,"Prince George County, Virginia",3370,1612,1758,51149,61857,14557,1641,15041,1285,29598,2926,65.2,24,stable,49,17,37862,0,0
VA,"Prince William County, Virginia",28739,12982,15757,51153,98657,181415,29623,192841,25170,374256,54793,48.4,133,stable,40.9,107,451721,0,0
VA,"Pulaski County, Virginia",4506,2063,2443,51155,47495,14622,1853,15274,1840,29896,3693,62.8,32,stable,59.1,30,34332,0,0
VA,"Rappahannock County, Virginia",733,323,410,51157,57210,3041,626,3185,561,6226,1187,65.2,7,stable,41.2,5,7378,0,0
VA,"Richmond County, Virginia",748,289,459,51159,47288,3021,350,3382,351,6403,701,72.9,9,stable,44.5,6,8908,0,0
VA,"Roanoke County, Virginia",7607,3482,4125,51161,60519,40502,3370,45602,2595,86104,5965,55.2,72,stable,42.7,56,94409,0,0
VA,"Rockbridge County, Virginia",3085,1379,1706,51163,48901,9518,1452,9803,1492,19321,2944,32,12,falling,37.1,14,22354,0,1
VA,"Rockingham County, Virginia",8471,3839,4632,51165,53744,32610,5364,35016,4421,67626,9785,49.4,51,stable,39.2,40,78593,0,0
VA,"Russell County, Virginia",5777,2322,3455,51167,35045,11370,2263,12398,1988,23768,4251,63.5,25,stable,65.4,26,27891,0,0
VA,"Scott County, Virginia",4406,1945,2461,51169,37240,9408,1489,9941,1111,19349,2600,72.1,25,stable,67.2,24,22126,0,0
VA,"Shenandoah County, Virginia",5138,2009,3129,51171,49406,17819,2682,19126,2645,36945,5327,67.4,41,stable,54.3,33,43190,0,0
VA,"Smyth County, Virginia",5815,2757,3058,51173,37983,12935,2252,14219,1792,27154,4044,92,42,stable,79.5,36,31470,0,0
VA,"Southampton County, Virginia",2649,1175,1474,51175,48962,7002,1249,7511,1110,14513,2359,63.8,16,stable,47.6,12,18109,0,0
VA,"Spotsylvania County, Virginia",10396,4565,5831,51177,78125,54453,7609,58090,6628,112543,14237,68.2,77,stable,52.9,57,130475,0,0
VA,"Stafford County, Virginia",6948,2928,4020,51179,97144,57845,6038,62285,4940,120130,10978,77.4,72,stable,53,46,142003,0,0
VA,"Surry County, Virginia",881,403,478,51181,53673,2798,551,3020,454,5818,1005,60.9,6,stable,53.7,5,6709,0,0
VA,"Sussex County, Virginia",1362,439,923,51183,39194,2766,202,3316,342,6082,544,90.7,14,stable,69.2,10,11715,0,0
VA,"Tazewell County, Virginia",7518,3186,4332,51185,37664,17568,3180,19194,2758,36762,5938,67.6,42,stable,64.5,40,42899,0,0
VA,"Warren County, Virginia",3696,1533,2163,51187,61454,16779,2310,16876,2147,33655,4457,72.1,31,stable,56.7,24,39083,0,0
VA,"Washington County, Virginia",6845,3161,3684,51191,43310,23508,3123,24471,3018,47979,6141,75.6,60,falling,61.9,49,54591,0,1
VA,"Westmoreland County, Virginia",2323,1045,1278,51193,47911,6984,1480,7735,1204,14719,2684,74.7,22,stable,52.3,15,17629,0,0
VA,"Wise County, Virginia",8414,3646,4768,51195,37407,16419,2526,17017,2358,33436,4884,84.3,42,stable,75,36,39718,0,0
VA,"Wythe County, Virginia",4356,2050,2306,51197,41360,12470,1769,12508,2170,24978,3939,74.7,31,stable,48.2,21,29119,0,0
VA,"York County, Virginia",4198,1815,2383,51199,81749,28042,2094,31490,1852,59532,3946,48.4,33,stable,37,25,67837,0,0
VA,"Alexandria city, Virginia",12359,4903,7456,51510,89134,58340,11458,66921,9509,125261,20967,28.8,34,stable,26.4,33,153511,0,0
VA,"Bristol city, Virginia",3496,1410,2086,51520,35368,6543,1492,8273,1059,14816,2551,54.6,14,stable,76.6,20,17141,0,0
VA,"Buena Vista city, Virginia",1755,529,1226,51530,29097,2489,551,2995,555,5484,1106,107.3,8,stable,84.3,6,6618,0,0
VA,"Charlottesville city, Virginia",10995,5182,5813,51540,49775,19142,2389,20847,2328,39989,4717,114.7,38,rising,55.1,19,46597,1,0
VA,"Chesapeake city, Virginia",21734,8627,13107,51550,68620,92540,9502,106793,9602,199333,19104,71.6,149,stable,51.8,105,235429,0,0
VA,"Colonial Heights city, Virginia",1974,837,1137,51570,50304,7065,947,8246,1010,15311,1957,69.5,17,stable,47.2,12,17820,0,0
VA,"Covington city, Virginia",1437,587,850,51580,34746,2384,431,2323,418,4707,849,167,13,stable,66.2,5,5658,0,0
VA,"Danville city, Virginia",9629,4000,5629,51590,32315,16255,2690,19869,2495,36124,5185,92.4,57,stable,56,35,42082,0,0
VA,"Emporia city, Virginia",1907,862,1045,51595,28601,1825,684,2492,456,4317,1140,56.2,4,rising,64.3,5,5496,1,0
VA,"Fairfax city, Virginia",1593,831,762,51600,105297,9803,1455,10508,1132,20311,2587,26.5,7,stable,40.3,11,24013,0,0
VA,"Falls Church city, Virginia",361,124,237,51610,120522,6120,166,6616,309,12736,475,44.8,5,stable,25.1,3,13892,0,0
VA,"Franklin city, Virginia",1762,962,800,51620,32399,3109,605,3958,655,7067,1260,82.8,9,stable,47.6,5,8490,0,0
VA,"Fredericksburg city, Virginia",4108,1727,2381,51630,51762,10932,1700,12554,1962,23486,3662,95.1,20,stable,49.1,11,28118,0,0
VA,"Galax city, Virginia",1766,913,853,51640,30604,2680,540,2962,404,5642,944,80.2,8,stable,36.8,4,6914,0,0
VA,"Hampton city, Virginia",20187,8590,11597,51650,49190,53054,8905,62299,7512,115353,16417,76.8,110,stable,56,80,136454,0,0
VA,"Harrisonburg city, Virginia",14326,6628,7698,51660,38750,20221,3794,22806,3851,43027,7645,91.2,29,stable,48.2,16,52538,0,0
VA,"Hopewell city, Virginia",4165,1792,2373,51670,39064,8816,1592,10088,1452,18904,3044,89.5,24,stable,66.6,18,22378,0,0
VA,"Lynchburg city, Virginia",16775,7243,9532,51680,39589,31269,4648,36055,4663,67324,9311,75.9,61,stable,52.8,44,79812,0,0
VA,"Manassas city, Virginia",3945,1572,2373,51683,72890,16098,4164,16731,3696,32829,7860,55.1,14,stable,38.8,10,41764,0,0
VA,"Manassas Park city, Virginia",1232,646,586,51685,73528,5839,2304,5675,1721,11514,4025,*,3 or fewer,stable,42,4,15726,0,0
VA,"Martinsville city, Virginia",3105,1269,1836,51690,29587,4866,1064,6285,1056,11151,2120,70.8,14,stable,81.9,17,13645,0,0
VA,"Newport News city, Virginia",26984,11787,15197,51700,50077,68381,12028,81163,10640,149544,22668,75.2,125,stable,57.3,94,182385,0,0
VA,"Norfolk city, Virginia",46288,21633,24655,51710,44480,87440,19429,96562,15844,184002,35273,75.6,152,stable,53.6,108,246393,0,0
VA,"Petersburg city, Virginia",8795,3584,5211,51730,31798,11320,2846,14554,2519,25874,5365,113.1,45,stable,68.9,27,32477,0,0
VA,"Poquoson city, Virginia",502,134,368,51735,83735,5482,338,5865,252,11347,590,50.2,7,stable,44.2,7,12059,0,0
VA,"Portsmouth city, Virginia",17000,6563,10437,51740,45676,37167,6080,42515,6536,79682,12616,78.3,81,stable,60.3,63,96201,0,0
VA,"Radford city, Virginia",5497,2608,2889,51750,29912,7317,805,8094,670,15411,1475,87.3,9,stable,67.2,7,17403,0,0
VA,"Richmond city, Virginia",51828,22792,29036,51760,40758,79997,19858,95434,15861,175431,35719,76.1,151,stable,57.3,115,220289,0,0
VA,"Roanoke city, Virginia",20514,8945,11569,51770,39930,38410,8301,43908,6823,82318,15124,95.5,110,stable,65.3,75,99897,0,0
VA,"Salem city, Virginia",2578,1082,1496,51775,50068,10218,1258,11713,1306,21931,2564,71.5,24,stable,51,17,25432,0,0
VA,"Staunton city, Virginia",4052,1677,2375,51790,40842,9175,1415,11390,1665,20565,3080,96.8,35,stable,54.3,20,24416,0,0
VA,"Suffolk city, Virginia",9835,4190,5645,51800,65499,35051,4543,40616,3608,75667,8151,68.3,59,falling,48.2,41,88161,0,1
VA,"Virginia Beach city, Virginia",36267,15055,21212,51810,66634,177592,22265,203264,19818,380856,42083,67.5,279,stable,46.8,191,452745,0,0
VA,"Waynesboro city, Virginia",3796,1496,2300,51820,45643,8151,1881,9559,1418,17710,3299,88.3,24,stable,50.9,14,21491,0,0
VA,"Williamsburg city, Virginia",2401,1108,1293,51830,48639,5859,694,7727,292,13586,986,127.9,19,stable,28.7,4,15052,0,0
VA,"Winchester city, Virginia",4200,1784,2416,51840,45363,10765,2501,11474,2166,22239,4667,57.1,17,falling,51.9,16,27284,0,1
VT,"Addison County, Vermont",3124,1498,1626,50001,59688,16935,1355,17583,841,34518,2196,65.6,30,falling,45.6,20,37035,0,1
VT,"Bennington County, Vermont",4735,2226,2509,50003,49573,16484,1227,17710,683,34194,1910,64.3,36,stable,46,26,36317,0,0
VT,"Caledonia County, Vermont",3733,1458,2275,50005,45323,13745,1374,14869,633,28614,2007,74.8,29,stable,57.2,23,30780,0,0
VT,"Chittenden County, Vermont",17045,7513,9532,50007,65350,73192,4265,78128,2958,151320,7223,65.5,104,stable,42.8,67,161382,0,0
VT,"Essex County, Vermont",929,412,517,50009,36599,2775,336,2882,214,5657,550,77.6,8,stable,48.7,5,6163,0,0
VT,"Franklin County, Vermont",4147,1893,2254,50011,58199,21866,1751,23348,910,45214,2661,79.6,41,stable,59,29,48799,0,0
VT,"Grand Isle County, Vermont",598,275,323,50013,62608,3238,181,3398,135,6636,316,89.1,7,stable,44.6,4,6861,0,0
VT,"Lamoille County, Vermont",2887,1126,1761,50015,50939,11169,1231,11606,926,22775,2157,66.1,19,stable,43.9,13,25235,0,0
VT,"Orange County, Vermont",3498,1601,1897,50017,53869,13236,1091,13853,662,27089,1753,67.2,24,stable,56.9,21,28899,0,0
VT,"Orleans County, Vermont",4070,1866,2204,50019,42831,11937,1229,12539,798,24476,2027,59.4,23,stable,48.5,19,27100,0,0
VT,"Rutland County, Vermont",7276,3507,3769,50021,49372,27003,2340,29043,1462,56046,3802,72.6,63,falling,51.3,44,59736,0,1
VT,"Washington County, Vermont",5729,2530,3199,50023,58788,27153,1838,28500,1139,55653,2977,61,46,stable,47.6,36,58612,0,0
VT,"Windham County, Vermont",5421,2361,3060,50025,51045,19827,1631,20905,1054,40732,2685,58.9,36,stable,41.8,25,43386,0,0
VT,"Windsor County, Vermont",6041,2725,3316,50027,52965,24618,2209,26757,1685,51375,3894,67.4,57,stable,45.7,39,55737,0,0
WA,"Adams County, Washington",4019,1948,2071,53001,46564,7244,2345,7393,1866,14637,4211,37,6,stable,29.9,5,19254,0,0
WA,"Asotin County, Washington",3301,1474,1827,53003,44394,9147,1338,10096,1276,19243,2614,66.8,21,stable,51.2,17,22105,0,0
WA,"Benton County, Washington",26013,11805,14208,53005,60251,78627,12759,81892,10110,160519,22869,59.9,109,stable,44.8,81,190309,0,0
WA,"Chelan County, Washington",10466,4799,5667,53007,51837,30164,6518,31017,5995,61181,12513,49.8,47,stable,38.3,36,75644,0,0
WA,"Clallam County, Washington",10682,4864,5818,53009,47253,30189,5059,32350,3823,62539,8882,69.6,90,stable,51.2,66,73486,0,0
WA,"Clark County, Washington",49314,21861,27453,53011,60756,191398,26615,202078,21962,393476,48577,62.1,266,stable,48,206,459495,0,0
WA,"Columbia County, Washington",690,357,333,53013,38581,1801,152,1772,204,3573,356,62.2,4,stable,48.6,4,3944,0,0
WA,"Cowlitz County, Washington",17609,8049,9560,53015,47452,43804,6096,46637,4793,90441,10889,66.3,88,stable,53.9,71,103468,0,0
WA,"Douglas County, Washington",5835,2677,3158,53017,53636,16380,3439,16466,3183,32846,6622,42,19,stable,38.6,17,40534,0,0
WA,"Ferry County, Washington",1659,906,753,53019,38125,3358,584,3156,482,6514,1066,46,6,stable,37.8,4,7582,0,0
WA,"Franklin County, Washington",15406,7067,8339,53021,56980,34404,8573,33744,7554,68148,16127,52.7,27,stable,38.5,19,88807,0,0
WA,"Grant County, Washington",16295,7498,8797,53025,48714,36748,9464,37816,7528,74564,16992,57.1,49,stable,44.5,39,93259,0,0
WA,"Grays Harbor County, Washington",12357,5580,6777,53027,43538,28006,6113,29766,4657,57772,10770,81.9,81,falling,62.6,61,71122,0,1
WA,"Island County, Washington",7430,3115,4315,53029,58815,32026,3558,35824,2956,67850,6514,48.2,56,falling,32.4,38,80593,0,1
WA,"Jefferson County, Washington",3508,1500,2008,53031,49279,12750,1462,13636,1516,26386,2978,55.7,34,falling,43.5,27,30466,0,1
WA,"King County, Washington",226204,105541,120663,53033,75302,902948,109785,931439,87970,1834387,197755,51.8,972,falling,36.4,681,2117125,0,1
WA,"Kitsap County, Washington",26349,11851,14498,53035,62941,105860,12172,114564,9019,220424,21191,60.5,173,falling,43,123,260131,0,1
WA,"Kittitas County, Washington",8804,3868,4936,53037,46458,18041,2888,18507,2461,36548,5349,47.4,20,stable,44.4,18,43269,0,0
WA,"Klickitat County, Washington",3150,1141,2009,53039,48319,8931,1312,9304,1230,18235,2542,47.6,15,stable,45.1,14,21026,0,0
WA,"Lewis County, Washington",12126,5448,6678,53041,44100,31708,5503,33362,4101,65070,9604,61.9,65,stable,52.8,56,75882,0,0
WA,"Lincoln County, Washington",1562,720,842,53043,46069,4580,558,4572,524,9152,1082,60.9,10,stable,49.6,9,10321,0,0
WA,"Mason County, Washington",10166,5632,4534,53045,50406,24762,5776,25128,3666,49890,9442,75.9,69,falling,54.2,48,61023,0,1
WA,"Okanogan County, Washington",8646,4399,4247,53047,40730,16363,4244,17129,3081,33492,7325,62.8,36,stable,47.1,26,41516,0,0
WA,"Pacific County, Washington",3918,1788,2130,53049,37684,8472,1709,8944,1273,17416,2982,62,24,stable,55.9,22,20848,0,0
WA,"Pend Oreille County, Washington",2753,1293,1460,53051,40599,5656,956,5504,741,11160,1697,74.9,15,stable,60.6,12,13088,0,0
WA,"Pierce County, Washington",102233,45865,56368,53053,59953,342382,49080,366397,41647,708779,90727,76.1,590,falling,51.6,396,843954,0,1
WA,"San Juan County, Washington",1823,731,1092,53055,55960,6533,1092,7315,961,13848,2053,34.8,11,falling,23.9,7,16252,0,1
WA,"Skagit County, Washington",18815,8499,10316,53057,54129,49647,8556,52627,7262,102274,15818,63.1,98,falling,47.1,74,121846,0,1
WA,"Skamania County, Washington",1526,627,899,53059,52374,5000,634,4888,683,9888,1317,47.7,7,stable,43.8,6,11339,0,0
WA,"Snohomish County, Washington",74826,33579,41247,53061,70722,324114,43247,333818,35930,657932,79177,64.1,433,falling,45,300,772501,0,1
WA,"Spokane County, Washington",74110,35552,38558,53063,50079,203353,27783,218074,22614,421427,50397,59.8,313,stable,47.2,245,490945,0,0
WA,"Stevens County, Washington",7753,3573,4180,53065,41978,18707,3059,18919,2601,37626,5660,58.7,38,stable,42.7,27,43791,0,0
WA,"Thurston County, Washington",32101,14506,17595,53067,61677,109470,14498,121226,11366,230696,25864,63.8,180,falling,48.1,135,269536,0,1
WA,"Walla Walla County, Washington",9535,4153,5382,53071,47946,23430,3994,25935,3006,49365,7000,53.4,37,stable,41.6,30,60338,0,0
WA,"Whatcom County, Washington",32328,14556,17772,53073,53145,88692,12829,92693,11182,181385,24011,59.8,133,stable,42.2,95,212284,0,0
WA,"Whitman County, Washington",12580,6698,5882,53075,36631,21484,2147,21226,1645,42710,3792,41.7,15,stable,31.7,11,48177,0,0
WA,"Yakima County, Washington",51694,23973,27721,53077,44749,94384,27518,100082,22537,194466,50055,57.6,137,stable,47.2,113,248830,0,0
WI,"Adams County, Wisconsin",2704,1437,1267,55001,43640,8852,1047,8731,623,17583,1670,85.7,32,stable,72.7,27,20148,0,0
WI,"Ashland County, Wisconsin",2398,1017,1381,55003,39381,7023,857,7210,668,14233,1525,71.4,15,stable,64.2,13,15843,0,0
WI,"Barron County, Wisconsin",5640,2618,3022,55005,45714,20513,2246,20742,1595,41255,3841,58.9,38,stable,47.1,31,45563,0,0
WI,"Bayfield County, Wisconsin",1719,772,947,55007,46665,6840,806,6659,621,13499,1427,54.9,14,stable,48.6,12,14977,0,0
WI,"Brown County, Wisconsin",28969,12381,16588,55009,53527,112051,11974,118922,8628,230973,20602,57.9,149,stable,41.6,107,258718,0,0
WI,"Buffalo County, Wisconsin",1500,716,784,55011,50196,6087,610,6131,404,12218,1014,52.4,10,stable,52.6,10,13192,0,0
WI,"Burnett County, Wisconsin",2371,1171,1200,55013,41135,7002,752,6922,526,13924,1278,75.7,20,stable,63.1,17,15159,0,0
WI,"Calumet County, Wisconsin",3434,1377,2057,55015,67427,23675,1135,23917,764,47592,1899,53.3,27,falling,37.3,18,49762,0,1
WI,"Chippewa County, Wisconsin",6081,2915,3166,55017,52109,27969,2835,28154,2015,56123,4850,65.8,50,stable,48.3,37,63531,0,0
WI,"Clark County, Wisconsin",5504,2419,3085,55019,45048,12917,4257,13163,3681,26080,7938,52.3,22,stable,33.5,14,34445,0,0
WI,"Columbia County, Wisconsin",4844,2124,2720,55021,59769,25586,2066,25850,1724,51436,3790,64.3,45,stable,45.7,32,56743,0,0
WI,"Crawford County, Wisconsin",2023,869,1154,55023,44459,7223,724,7359,512,14582,1236,62.4,16,stable,45.8,12,16391,0,0
WI,"Dane County, Wisconsin",64062,28989,35073,55025,62865,233187,17151,242391,13428,475578,30579,54.3,245,stable,38.8,174,523643,0,0
WI,"Dodge County, Wisconsin",7658,3436,4222,55027,53783,39787,2809,39114,2204,78901,5013,58.6,65,stable,45.6,51,88502,0,0
WI,"Door County, Wisconsin",2766,1255,1511,55029,51928,12515,989,13126,792,25641,1781,53.8,27,stable,41.2,21,27554,0,0
WI,"Douglas County, Wisconsin",6713,3156,3557,55031,47095,19364,2166,19725,1950,39089,4116,58.1,31,stable,57.9,31,43601,0,0
WI,"Dunn County, Wisconsin",6140,2632,3508,55033,49788,20042,2083,20090,1603,40132,3686,45.4,21,stable,34.5,16,44497,0,0
WI,"Eau Claire County, Wisconsin",14862,6739,8123,55035,49513,44541,4833,47417,3798,91958,8631,57.1,61,stable,43.1,46,102105,0,0
WI,"Florence County, Wisconsin",409,160,249,55037,48643,2117,212,1921,168,4038,380,66.5,5,stable,51.4,4,4464,0,0
WI,"Fond du Lac County, Wisconsin",9071,3932,5139,55039,55473,45814,3550,47977,2919,93791,6469,60.7,76,stable,41.8,53,101973,0,0
WI,"Forest County, Wisconsin",1505,729,776,55041,40636,3838,706,3760,647,7598,1353,94.7,14,stable,48.8,7,9057,0,0
WI,"Grant County, Wisconsin",7318,3707,3611,55043,49067,23530,2547,22298,2000,45828,4547,51.5,33,stable,39.7,26,52250,0,0
WI,"Green County, Wisconsin",3253,1413,1840,55045,56219,16939,1262,17476,1020,34415,2282,58.6,27,stable,41.2,19,37186,0,0
WI,"Green Lake County, Wisconsin",2274,1143,1131,55047,46780,8270,1201,8267,1029,16537,2230,53.7,15,stable,40.7,12,18856,0,0
WI,"Iowa County, Wisconsin",2448,1154,1294,55049,55188,10926,886,11228,549,22154,1435,56,17,stable,37.2,11,23813,0,0
WI,"Iron County, Wisconsin",653,277,376,55051,42543,2598,286,2655,263,5253,549,79.3,9,stable,50.5,6,5794,0,0
WI,"Jackson County, Wisconsin",2810,1234,1576,55053,47851,8752,1133,8570,882,17322,2015,69,19,stable,50.7,14,20554,0,0
WI,"Jefferson County, Wisconsin",8597,3917,4680,55055,56877,38604,3136,39813,2311,78417,5447,56.2,52,stable,38.7,36,84559,0,0
WI,"Juneau County, Wisconsin",3567,1754,1813,55057,44961,11261,1407,11465,855,22726,2262,67.5,26,stable,54.7,21,26224,0,0
WI,"Kenosha County, Wisconsin",24823,11271,13552,55059,54918,72812,8862,77613,6584,150425,15446,73.1,120,stable,52.7,87,168437,0,0
WI,"Kewaunee County, Wisconsin",1800,762,1038,55061,56863,9778,576,9635,354,19413,930,50.7,14,stable,33.2,9,20366,0,0
WI,"La Crosse County, Wisconsin",16616,7106,9510,55063,50539,52456,4225,55751,3356,108207,7581,60.4,77,stable,43.1,55,118212,0,0
WI,"Lafayette County, Wisconsin",1800,809,991,55065,51445,7492,966,7453,824,14945,1790,47.5,11,stable,35.5,8,16829,0,0
WI,"Langlade County, Wisconsin",3063,1523,1540,55067,41775,8727,909,8809,860,17536,1769,64.2,20,stable,50.4,16,19223,0,0
WI,"Lincoln County, Wisconsin",2800,1249,1551,55069,49721,12683,1144,13038,864,25721,2008,64.1,27,stable,47.4,20,27980,0,0
WI,"Manitowoc County, Wisconsin",7957,3304,4653,55071,48398,37344,2605,38095,1898,75439,4503,52.2,59,stable,38.4,44,79806,0,0
WI,"Marathon County, Wisconsin",14095,6537,7558,55073,54083,61200,6094,62787,3920,123987,10014,48.8,78,stable,37.7,61,135868,0,0
WI,"Marinette County, Wisconsin",5168,2229,2939,55075,43425,18931,1561,19019,1227,37950,2788,72.3,47,falling,50.2,33,40884,0,1
WI,"Marquette County, Wisconsin",2069,994,1075,55077,46242,6877,704,6849,551,13726,1255,76.3,19,stable,59.2,15,15075,0,0
WI,"Milwaukee County, Wisconsin",201124,91053,110071,55079,43873,396071,59798,448635,42222,844706,102020,71.1,658,stable,52,484,957735,0,0
WI,"Monroe County, Wisconsin",6676,3011,3665,55081,50694,19450,2657,20110,2060,39560,4717,77.3,41,stable,52.2,28,45549,0,0
WI,"Oconto County, Wisconsin",3466,1682,1784,55083,52765,17497,1497,17166,1051,34663,2548,76.5,39,stable,47.2,24,37435,0,0
WI,"Oneida County, Wisconsin",3632,1646,1986,55085,46516,16064,1601,16488,970,32552,2571,78.2,48,stable,53.2,33,35567,0,0
WI,"Outagamie County, Wisconsin",15723,7230,8493,55087,58765,82663,6476,85176,4627,167839,11103,54.8,99,stable,39.6,72,183245,0,0
WI,"Ozaukee County, Wisconsin",4467,1716,2751,55089,76433,40545,2024,42586,1561,83131,3585,49.4,55,stable,32.5,37,87850,0,0
WI,"Pepin County, Wisconsin",947,403,544,55091,49516,3293,370,3209,382,6502,752,53.4,6,stable,38.1,4,7290,0,0
WI,"Pierce County, Wisconsin",4615,2047,2568,55093,61611,18519,1653,19153,1225,37672,2878,37.6,15,falling,36.7,14,40889,0,1
WI,"Polk County, Wisconsin",4407,1978,2429,55095,50714,19563,2138,19648,1782,39211,3920,52.3,31,stable,44.7,27,43441,0,0
